TEXT,RATING
"This dress is very pretty but is at least one size smaller than the usual Target sizing. I am 51, just under five feet and normally wear a size 2. I ordered a 2 and a 4 just in case. The 4 is snug and I probably could use a 6 but they don't have the size anymore. A larger size might have armholes that are too big though. The hem comes to about 1.5 inches above my knee (but I am very short). The arrived very wrinkly. I've included a photo. I think a younger person with better lighting who owned an iron might do this dress more justice than I. It's not perfect but I didn't expect haute couture.",4
"The dress is cute but runs a little small especially around the arms area. I usually buy small but may need to exchange for a medium so it can fit the more comfortably. Stiff material. Works well with leggings.",4
"Very pretty dress but it does run big. I am 5'3\",4
"I bought this for my daughter, she liked it a lot but found the fabric to sheer. She did return it but did like the style and print.",4
"I bought this dress for a black tie wedding I love it",4
"is as picgtured. I am 5'2\",4
"This a super cute maxi dress with fabric that's soft and airy. Great for summer. However, you need to have a slim body type to look good on them, otherwise, it's just gonna accentuate the part that you would not want to be noticed...",4
"It's cute on. But it's all polyester",4
"I found my Small size version of this in-store as an online return. Mine is polyester, not satin, and blue,but the print is similar. Love the roomy shift style with hip pockets and back zipper feature. Unlike many Target dresses, it's an acceptable length for my 5'8\",4
"Where i usually take a large in dresses, I needed a medium in this dress. The quality is good for the price.",4
"I really didn't think I would be keeping this dress upon ordering but cannot resist a clearance. What a surprise when it arrived and not only fit well, but also is flattering and super comfortable! I deducted one star for the tie back because I find ties and drawstrings in general a pain to deal with, especially if the drawstring comes loose in the wash. Will cross that bridge later; right now, I am loving the fit and comfort of this dress. XS hits above my knee at 5'2\",4
"I ordered these jeans in my normal size and due to the stretch of the jean I ordered another in a size down. These are super long by about three inches but the top high waist is awesome.",4
"This is a very stylish, flattering pair of jeans at an affordable price. I bought a pair last month, and am contemplating going back for a second. They are comfortable, and hold their shape better than most stretch jeans.",4
"this is a juniors coat, so being a six 6/8 adult I ordered a large thinking a medium might be a little small for me. The large was big. Instead of exchanging for the medium though I decided to return because it was shaped more boxy than I liked. There was no \",4
"These are so cute and comfy. Kinda see-through but super cute with a long shirt or nude panties if you are going to tuck in. I loved the length for a 5'4\",4
"Please size up because its not vanity sizing at all here ladies. I'm a 4 and the small was pretty small, i could fit in it, but not comfortably.",4
"Love the sweater exactly what I was looking for does run extremely Large! I ordered a medium and will be ordering an extra small",4
"I knew when I ordered this it didn't have a closure and I really like it overall but I still it needs something to pull it together. Nice pattern and colors, The edges (hem and cuffs) aren't \",4
