RATING,TEXT
4, 'm 6 months pregnant found band alleviate belly back aches  definitely feel difference wearing  helps ton long shopping trips walks  've used heat cold handful times  pleased beads ice/heat pack keep flexible comfortable  wear 12/14 pre-pregnancy ml seems fit perfectly  sure fit well near end pregnancy 's probably 'll need ! really cons band  velcro issues getting lined properly  kind itchy  recommend shirt underneath  would recommend anyone suffering belly back pain  even pregnant ! \n\nthe author review received free sample product 
1, bought legging 3 times store comfortable buying pair online  unfortunately  first day wore run ( like pantyhose ) way bottom  want return worn  disappointed spent much one item get money 's worth 
5, 'm 5\
5, 5 ' 7 '' 120lbs  ordered extra small  flattering look nice jeans maybe skirt  glad nice thin blouse summer wear !
4, dress made nice heavyweight material  's perfect fall  unfortunately  big  'm size 0/2 ordered xs 
5, great price ! great shirt !
3, wrote message give say\ni buy bras remove wiring  killer  hate wiring  sizes go high enough looking another type bra buy elsewherei like colors bra need 34 size larger cup size carry nothing larger cup unless go larger size around chestwhy serve sizes ? everyone larger bust size necessarily larger anywhere else ! ! stuck quite time truly looking else ! ! ! !
3, like shape gives -- looks couple tennis balls taped chest  rather giving smooth outline  photo misleading ; 'd taken closer look \
3, 're buying size xxl want roomy comfy  would expect sleeves fit  sleeves would otherwise great top  fit like sausage casing ! way tight  since fabric stretch  really fit comfortably  bought worn  know 'll stay-at-home  hanging top ! merona  target clothing designers  need adjust sleeve size match overall size item 
2, shorts oddly flare waistband  ended unflattering body type ( 5 ' 3\
3, shirt looks decent fits alright  material thin need wear shirt otherwise bra ( similar color ) shows 
2, 'm 5 ' 8 dress short  barely covered bottom  actually laughed loud crazy short 
3, ordinarily would purchased online without trying ca find size stores  purchased ivory several weeks ago fit ok purchased two colors shipping free  fit well ! hate chance buying choice ?
4, bought sating tracings comfort shoulder straps  like soft fabric\nthe fit ok -- back 4 hooks wider fabric  front bra cleavage lay properly  pops  give smooth look -- 's buldge center bra  good look sweaters knit tops  've wearing flower bali  shoulder straps uncomfortable cut top shoulder  bali bra shoulder strap bali satin tracings satin tracings 4 hooks flower bali  plus smoother fit cleavage flower bali  could combine features one good bra  keeping soft fabric bali satin tracings  arlene kacvinski
4, bali bra purchase  minimize bust comfort found anything compareslove
2, way big  looked like maternity top  returned 
4, runs little small 
4, bought three  favorite wear clothing
3, like length 're great wear boots  seam back pants panel feels little low hits uncomfortable spot  makes feel like pants constantly falling 
1, thought stripes would flattering really  big chest sits weird
2, nothing hanes pants  worn long time  pants received pictured online catalog  show style fitting waistline  wanted  got package  picture different  pants fit belly button  style 1a0786 ( even though style 15802 )  already plenty  really change picture misleading 
5, bought couple heather gray sale good price  got  immediately ordered another one black  love tank much  long  love  like shirts long balances tops might feel short  love light-weight  's really hot outside hate layer tops overheat  feels better layering standard cotton tank  's also soft kind silky grab onto shirt layer  going standard tank layering 
1, absolutely support dd  much bouncing  going back wire bras 
3, bra would much better bigger sizes elastic strapsotherwise keep falling
3, wore first time christmas eve  'm relatively tall waist fits well  pant cuffs around calves  last night  cuffs cutting circulation calves  rode leg ! would agree another review use red pants bottoms instead ones\n\nmy daughter 's fit well  maybe 's adult sizes long enough 
2, recently bought two bras flesh color  've worn style years  new ones fabric stiff  even 3 washings  itch scratch across shoulder blades back  've taken wearing inside ! \nnot happy !
4, pros : \n- hands free cook  email  etc pump\n- soft  washable  stretchy fabric\n\ncons : \n- difficult put since keep zipper snug zip up\n- zipper sometimes fails\n\nbottom line : would definitely recommend product mom 's pumping !
1, male needs wear bra medical reasons  far best one yet  've tried many different bras  comfort  style  sizing great !
5, love  love  love ! \nvery flattering  looks like ultra suede 
1, wires high long  digging armpits 
1, shame \
5, love ! extra band top belly support thick enough see thru ! 22 weeks  5 ' 5 weighing 173  ordered medium fit perfectly 
2, cute top  recommend buying one size  also hard wear bra tightness lace straps
2, looking bra extra lift enough padding provide coverage workout tops  cups thin padding 
3, someone told underwire going give support need  reluctantly bought  torture ! ! underwire dug ribs hour ! stuck work !  back wirefree  hey  girls pointing downward like wirefree  's big whoop-de-do encasing metal ? !
1, bought size 4 like size 8 second try designer dresses huge  going back disappointed 
1, tried styles bali bras always come back one 25+ years
2, nice color feel  isnt roomy playtex bras  ordering would go size larger  also straps could made softer material  top  could cut shoulders 
5, heavy chested woman skeptical bra would fit  8 months pregnant go comfort looks  fits perfectly comfortable go day without discomfort normal bras 
4, bra arrived sooner expected  good shape  well packaged  bra fits well seeems true size  straps comfortable  band comfortable  reason give bra five-star rating wish bit support  otherwise  bra good bra  woul probably buy 
2, 've worn style years heavy-chested female  appreciate properly supportive bra  time really disappointed  instead 4 hooks  closure reduced 3 hooks  feel stable\n\nthe worst part underwire popped fabric 2 wearings  want difficult  stitched  next time wore bra  underwire popped side fabric  essentially  wasted time money 
3, bra comfortable  wanted wear around house relaxing  concerned sizing dd ca usually share bra  surprised seem fit well  end day dds pulled back bra  keep two purchased considering wear home  would suggest dd wants wear 
1, returned bra  support  returning look something else
1, bra cut shoulder blades uncomfortable bra 've ever worn
4, comfortable  look great  drawback feel like slide  'm 13 weeks  might enough \
